cod_pedido,cod_representante,cod_empleado,cod_pedido_tipo,cod_pedido_estado,fecha_registro,cod_ticket
5686,645,954,A,P,2019-11-04,5686
5687,809,366,V,A,2023-09-04,5687
5688,642,221,A,R,2019-11-04,5688
5689,895,539,V,F,2023-09-25,5689
5690,109,806,V,P,2022-09-02,5690
5691,288,83,A,A,2020-08-02,5691
5692,98,716,A,A,2021-12-01,5692
5693,336,631,V,P,2019-01-28,5693
5694,171,596,V,A,2019-03-04,5694
5695,307,372,V,P,2019-06-24,5695
5696,421,281,A,P,2022-04-08,5696
5697,342,325,V,F,2019-08-03,5697
5698,14,311,V,A,2022-07-11,5698
5699,530,524,A,R,2019-10-09,5699
5700,928,677,V,F,2021-11-10,5700
5701,627,854,V,A,2022-04-14,5701
5702,797,201,V,P,2022-08-31,5702
5703,328,535,V,A,2024-01-12,5703
5704,973,19,A,R,2023-12-12,5704
5705,93,215,A,P,2021-12-09,5705
5706,865,669,V,P,2020-02-29,5706
5707,974,331,A,A,2019-02-05,5707
5708,181,614,V,R,2022-12-03,5708
5709,152,376,A,P,2024-05-08,5709
5710,256,4,V,A,2022-12-02,5710
5711,534,803,A,R,2021-04-18,5711
5712,360,795,V,F,2022-10-07,5712
5713,919,880,A,P,2024-01-22,5713
5714,83,47,V,R,2019-06-18,5714
5715,571,171,V,A,2020-07-21,5715
5716,513,537,V,R,2022-04-14,5716
5717,981,601,V,P,2023-09-01,5717
5718,875,240,A,A,2021-09-04,5718
5719,320,421,V,A,2021-03-20,5719
5720,649,387,A,R,2020-07-04,5720
5721,548,686,V,A,2020-09-25,5721
5722,788,822,V,F,2019-04-14,5722
5723,98,41,V,A,2020-02-06,5723
5724,610,33,A,P,2022-09-20,5724
5725,208,513,A,F,2019-09-26,5725
5726,490,258,V,R,2022-12-31,5726
5727,835,109,V,P,2019-04-30,5727
5728,41,313,V,P,2023-04-03,5728
5729,392,966,A,P,2024-03-02,5729
5730,27,331,V,P,2022-11-14,5730
5731,1000,613,V,R,2023-08-29,5731
5732,782,999,V,F,2020-05-04,5732
5733,756,594,V,P,2020-11-11,5733
5734,149,602,A,P,2019-03-29,5734
5735,194,378,V,F,2020-11-08,5735
5736,138,375,V,P,2021-01-07,5736
5737,939,9,A,A,2023-03-01,5737
5738,975,121,A,A,2020-03-29,5738
5739,182,232,A,A,2019-09-10,5739
5740,548,978,V,P,2023-03-11,5740
5741,400,600,V,R,2021-11-22,5741
5742,195,531,A,R,2023-02-13,5742
5743,377,177,V,R,2019-11-20,5743
5744,437,169,V,R,2020-10-01,5744
5745,415,23,V,F,2022-10-29,5745
5746,448,861,V,P,2020-01-09,5746
5747,422,438,A,P,2023-02-11,5747
5748,671,807,V,P,2021-01-19,5748
5749,214,7,A,F,2023-05-22,5749
5750,606,333,V,F,2020-07-07,5750
5751,763,540,A,P,2019-08-13,5751
5752,986,288,A,F,2021-05-04,5752
5753,167,788,A,F,2023-07-12,5753
5754,3,233,V,P,2021-07-30,5754
5755,426,877,A,A,2022-06-26,5755
5756,119,887,A,F,2023-03-21,5756
5757,326,438,A,P,2019-10-20,5757
5758,623,849,V,F,2020-05-24,5758
5759,815,485,V,F,2021-10-10,5759
5760,463,222,A,A,2019-10-29,5760
5761,522,698,A,F,2021-10-26,5761
5762,872,19,V,A,2024-05-21,5762
5763,243,879,A,R,2019-07-01,5763
5764,157,319,V,F,2020-08-24,5764
5765,824,134,V,P,2023-05-25,5765
5766,576,828,V,A,2021-12-12,5766
5767,775,875,V,P,2022-09-25,5767
5768,409,422,A,P,2019-12-06,5768
5769,93,822,V,P,2021-11-23,5769
5770,629,788,A,A,2021-06-08,5770
5771,399,998,A,P,2019-03-04,5771
5772,580,152,A,F,2022-03-05,5772
5773,292,837,V,P,2024-03-09,5773
5774,821,559,V,R,2020-07-27,5774
5775,231,40,V,P,2020-09-18,5775
5776,217,124,V,F,2019-08-31,5776
5777,715,922,A,F,2022-12-03,5777
5778,948,87,V,F,2023-03-05,5778
5779,367,258,A,P,2022-08-16,5779
5780,777,175,V,F,2022-04-25,5780
5781,835,323,V,P,2019-09-16,5781
5782,453,12,A,A,2021-07-27,5782
5783,151,216,A,R,2023-01-17,5783
5784,507,496,V,F,2019-12-16,5784
5785,386,385,A,F,2021-06-20,5785
5786,628,586,V,R,2019-07-09,5786
5787,963,625,V,A,2024-03-20,5787
5788,561,456,V,F,2022-11-28,5788
5789,815,836,A,F,2021-12-25,5789
5790,953,263,A,R,2022-07-11,5790
5791,530,652,V,F,2019-11-23,5791
5792,979,953,A,R,2023-08-24,5792
5793,485,215,A,R,2019-07-29,5793
5794,961,564,A,P,2021-10-30,5794
5795,369,656,V,F,2021-05-25,5795
5796,27,853,A,F,2021-05-16,5796
5797,929,741,A,F,2022-08-16,5797
5798,916,99,A,F,2023-08-30,5798
5799,397,328,A,A,2022-02-20,5799
5800,225,566,V,P,2022-01-02,5800
5801,758,670,A,P,2021-11-05,5801
5802,498,100,V,A,2020-01-17,5802
5803,42,500,A,P,2021-01-19,5803
5804,495,108,A,F,2019-07-15,5804
5805,473,993,V,A,2020-07-10,5805
5806,516,959,A,A,2021-03-30,5806
5807,63,41,V,A,2024-02-20,5807
5808,85,39,V,R,2020-07-02,5808
5809,27,592,A,R,2019-08-28,5809
5810,729,663,A,R,2023-06-11,5810
5811,6,467,V,P,2021-12-30,5811
5812,634,813,A,P,2023-05-11,5812
5813,399,725,A,R,2024-03-20,5813
5814,898,985,V,P,2019-09-07,5814
5815,588,588,A,A,2021-06-29,5815
5816,346,114,V,A,2023-10-13,5816
5817,833,193,A,F,2019-12-15,5817
5818,413,712,A,P,2021-12-22,5818
5819,682,770,A,A,2022-01-22,5819
5820,412,424,A,A,2020-09-19,5820
5821,273,792,V,R,2023-02-20,5821
5822,285,354,A,R,2020-04-09,5822
5823,225,386,A,A,2024-01-17,5823
5824,667,53,V,F,2019-02-23,5824
5825,808,296,A,P,2021-06-25,5825
5826,447,171,A,P,2019-06-09,5826
5827,594,648,V,A,2019-06-16,5827
5828,212,504,V,P,2022-12-10,5828
5829,333,407,A,R,2023-08-27,5829
5830,822,131,V,R,2020-10-29,5830
5831,475,111,A,P,2019-01-27,5831
5832,607,112,V,A,2023-11-23,5832
5833,98,359,V,R,2023-08-25,5833
5834,626,824,A,F,2020-06-06,5834
5835,678,91,V,A,2020-01-28,5835
5836,680,925,A,F,2023-07-04,5836
5837,684,56,V,P,2021-10-17,5837
5838,133,175,V,F,2023-02-13,5838
5839,740,389,V,P,2021-11-27,5839
5840,9,346,V,F,2023-04-08,5840
5841,391,220,V,F,2021-11-17,5841
5842,667,121,A,R,2021-04-21,5842
5843,677,603,V,A,2023-08-14,5843
5844,692,374,V,F,2020-01-19,5844
5845,616,74,A,P,2023-02-14,5845
5846,652,29,A,A,2022-08-24,5846
5847,184,8,A,F,2021-10-20,5847
5848,747,278,V,A,2021-02-22,5848
5849,65,251,V,F,2020-04-23,5849
5850,836,334,V,A,2019-01-23,5850
5851,554,75,V,P,2019-08-04,5851
5852,540,264,A,A,2021-02-05,5852
5853,106,939,V,R,2019-08-22,5853
5854,829,802,A,A,2019-02-25,5854
5855,423,497,V,A,2024-02-07,5855
5856,984,644,A,F,2019-05-15,5856
5857,246,606,A,F,2021-03-20,5857
5858,361,73,A,R,2024-03-01,5858
5859,938,857,A,A,2019-04-18,5859
5860,581,926,V,F,2023-10-04,5860
5861,687,828,A,R,2021-09-26,5861
5862,555,585,V,F,2024-05-23,5862
5863,4,592,V,R,2021-12-15,5863
5864,418,371,A,A,2023-08-12,5864
5865,202,78,A,A,2020-08-25,5865
5866,994,963,A,A,2023-12-01,5866
5867,906,614,V,F,2023-01-04,5867
5868,952,982,A,F,2023-04-06,5868
5869,826,700,A,P,2021-07-20,5869
5870,856,862,A,P,2022-04-23,5870
5871,882,152,V,F,2023-07-02,5871
5872,699,232,V,F,2020-09-09,5872
5873,938,890,V,P,2022-08-28,5873
5874,868,685,A,F,2021-09-03,5874
5875,85,312,V,A,2021-04-26,5875
5876,942,323,A,P,2020-05-14,5876
5877,896,909,V,P,2023-10-01,5877
5878,412,821,V,A,2020-04-26,5878
5879,212,507,V,A,2020-08-16,5879
5880,537,814,V,R,2019-12-04,5880
5881,901,832,V,A,2022-03-17,5881
5882,888,171,V,F,2020-06-20,5882
5883,476,988,V,A,2023-03-20,5883
5884,589,292,V,R,2024-04-07,5884
5885,287,199,A,P,2020-05-11,5885
5886,629,170,A,P,2019-06-04,5886
5887,9,440,V,A,2021-09-20,5887
5888,322,132,A,R,2022-10-27,5888
5889,722,442,A,R,2023-02-15,5889
5890,170,422,V,F,2021-06-29,5890
5891,914,876,A,A,2022-07-27,5891
5892,548,788,A,F,2019-03-20,5892
5893,461,229,A,P,2023-11-02,5893
5894,67,918,A,P,2022-02-23,5894
5895,662,250,V,P,2021-02-17,5895
5896,946,782,A,P,2022-03-18,5896
5897,137,94,V,P,2024-04-19,5897
5898,631,889,V,A,2022-12-20,5898
5899,89,891,V,A,2019-11-19,5899
5900,543,122,A,P,2021-09-22,5900
5901,202,233,A,A,2019-07-22,5901
5902,173,274,A,A,2020-01-22,5902
5903,685,29,A,P,2020-03-22,5903
5904,162,596,V,P,2019-08-25,5904
5905,134,890,V,R,2019-07-23,5905
5906,304,715,V,R,2024-03-28,5906
5907,947,982,V,P,2021-12-04,5907
5908,336,752,V,F,2022-12-20,5908
5909,494,321,A,P,2023-04-26,5909
5910,33,977,V,A,2022-12-04,5910
5911,516,211,A,A,2019-12-17,5911
5912,648,844,V,A,2024-03-29,5912
5913,55,795,A,P,2021-08-12,5913
5914,837,480,V,R,2023-05-13,5914
5915,723,45,V,P,2020-05-23,5915
5916,67,847,A,P,2023-11-26,5916
5917,125,521,V,A,2024-01-08,5917
5918,489,581,V,A,2021-11-11,5918
5919,600,166,A,R,2021-09-22,5919
5920,268,165,A,R,2019-03-31,5920
5921,195,887,V,F,2023-07-22,5921
5922,663,748,A,F,2020-11-24,5922
5923,400,37,V,P,2021-06-30,5923
5924,527,581,A,R,2021-03-27,5924
5925,61,666,A,P,2021-03-19,5925
5926,793,173,V,P,2023-07-27,5926
5927,513,201,V,P,2023-09-23,5927
5928,200,809,V,P,2021-03-09,5928
5929,603,118,V,R,2023-09-20,5929
5930,744,344,V,A,2022-04-02,5930
5931,602,98,V,P,2021-07-29,5931
5932,76,973,V,P,2022-01-09,5932
5933,416,288,V,P,2022-07-28,5933
5934,53,674,A,F,2019-04-14,5934
5935,207,784,V,F,2019-11-15,5935
5936,506,377,A,A,2020-02-29,5936
5937,487,177,V,P,2019-09-05,5937
5938,615,1,A,F,2019-03-11,5938
5939,118,914,V,R,2023-03-20,5939
5940,270,147,A,P,2022-03-06,5940
5941,178,916,A,A,2021-10-11,5941
5942,642,315,A,R,2020-02-27,5942
5943,721,842,A,P,2021-01-15,5943
5944,941,43,A,P,2020-04-13,5944
5945,413,318,A,F,2022-02-23,5945
5946,335,127,V,R,2020-05-05,5946
5947,977,333,A,R,2024-02-07,5947
5948,235,11,A,A,2023-04-28,5948
5949,264,270,V,P,2019-04-28,5949
5950,357,930,A,F,2022-07-21,5950
5951,609,612,A,A,2020-11-05,5951
5952,694,175,V,F,2022-03-06,5952
5953,780,854,A,R,2022-08-31,5953
5954,948,96,V,P,2022-08-29,5954
5955,302,728,A,F,2023-05-30,5955
5956,452,211,V,P,2019-01-29,5956
5957,961,95,A,P,2022-03-25,5957
5958,332,956,A,R,2024-04-03,5958
5959,363,906,A,F,2024-05-01,5959
5960,843,376,V,R,2019-10-23,5960
5961,804,636,V,A,2024-03-09,5961
5962,12,336,V,F,2020-04-15,5962
5963,181,538,A,A,2023-09-27,5963
5964,641,818,V,F,2021-07-19,5964
5965,170,920,V,F,2022-12-24,5965
5966,619,802,V,F,2021-11-10,5966
5967,606,627,A,F,2022-06-08,5967
5968,837,821,V,P,2022-11-26,5968
5969,826,915,A,A,2019-01-17,5969
5970,491,533,A,P,2021-06-13,5970
5971,185,36,V,R,2020-06-09,5971
5972,791,14,A,P,2024-03-04,5972
5973,126,757,A,A,2019-12-27,5973
5974,422,780,V,P,2021-10-07,5974
5975,156,795,V,P,2023-03-25,5975
5976,315,80,A,F,2022-09-30,5976
5977,495,167,V,F,2023-04-19,5977
5978,731,897,A,A,2020-02-22,5978
5979,688,696,V,A,2024-02-09,5979
5980,724,151,A,R,2022-02-04,5980
5981,543,899,V,F,2021-07-03,5981
5982,759,734,A,R,2023-08-26,5982
5983,681,259,A,P,2022-04-15,5983
5984,620,605,A,A,2023-10-29,5984
5985,157,820,A,P,2023-06-03,5985
5986,594,893,V,F,2022-12-16,5986
5987,291,863,A,F,2020-06-18,5987
5988,2,980,V,P,2021-11-24,5988
5989,906,324,V,P,2023-07-11,5989
5990,675,740,V,A,2023-07-18,5990
5991,86,133,V,P,2023-09-05,5991
5992,182,704,A,F,2024-02-26,5992
5993,598,987,V,P,2023-09-12,5993
5994,236,949,A,P,2023-07-05,5994
5995,288,723,A,F,2019-06-03,5995
5996,495,992,A,A,2022-08-21,5996
5997,521,355,A,F,2021-02-06,5997
5998,632,671,V,P,2021-01-12,5998
5999,509,109,A,P,2022-12-16,5999
6000,127,114,V,F,2022-08-23,6000
6001,288,314,A,P,2021-12-13,6001
6002,998,750,A,A,2019-04-17,6002
6003,460,31,A,P,2019-05-15,6003
6004,1000,495,V,R,2020-01-14,6004
6005,968,503,V,F,2023-09-05,6005
6006,958,458,A,P,2024-05-23,6006
6007,844,507,V,P,2024-02-08,6007
6008,161,731,V,R,2021-08-13,6008
6009,896,38,A,A,2023-05-05,6009
6010,875,940,A,F,2021-11-30,6010
6011,434,281,V,A,2019-06-20,6011
6012,763,379,V,P,2023-03-01,6012
6013,824,33,A,R,2022-02-18,6013
6014,289,931,A,A,2019-03-23,6014
6015,387,438,A,F,2024-03-07,6015
6016,537,98,V,F,2020-11-27,6016
6017,664,975,A,F,2022-01-26,6017
6018,374,316,V,R,2022-08-09,6018
6019,564,239,V,A,2022-12-07,6019
6020,664,778,A,A,2019-12-29,6020
6021,959,544,V,R,2021-11-21,6021
6022,258,732,A,P,2020-12-17,6022
6023,986,673,A,P,2019-03-22,6023
6024,332,676,A,R,2019-08-12,6024
6025,418,65,V,R,2021-06-01,6025
6026,394,569,A,R,2019-08-05,6026
6027,143,694,A,A,2024-05-28,6027
6028,397,529,V,R,2023-08-09,6028
6029,581,191,V,P,2020-07-05,6029
6030,368,496,V,P,2023-05-23,6030
6031,58,559,V,P,2019-10-27,6031
6032,138,750,A,F,2024-03-07,6032
6033,885,226,A,A,2023-07-25,6033
6034,811,73,V,P,2024-02-10,6034
6035,765,441,A,F,2022-11-25,6035
6036,99,475,V,R,2021-07-07,6036
6037,637,812,V,R,2021-05-03,6037
6038,811,255,A,A,2021-07-20,6038
6039,311,409,A,F,2024-04-04,6039
6040,185,193,V,R,2023-08-30,6040
6041,965,615,V,F,2022-07-31,6041
6042,538,497,A,P,2021-09-09,6042
6043,391,972,A,P,2023-01-02,6043
6044,262,711,A,F,2022-09-14,6044
6045,832,39,V,F,2020-05-12,6045
6046,85,297,V,F,2019-05-02,6046
6047,802,932,V,P,2021-01-25,6047
6048,897,876,A,A,2022-10-26,6048
6049,216,46,V,P,2023-11-17,6049
6050,151,969,V,A,2021-07-20,6050
6051,136,491,A,F,2023-10-14,6051
6052,701,513,A,F,2019-05-07,6052
6053,798,371,V,F,2022-09-04,6053
6054,799,77,V,A,2022-05-10,6054
6055,249,841,A,R,2021-12-21,6055
6056,365,218,V,R,2023-02-07,6056
6057,129,223,V,A,2020-02-16,6057
6058,496,580,V,P,2022-03-27,6058
6059,386,322,A,F,2024-01-20,6059
6060,38,151,A,P,2020-03-30,6060
6061,657,525,A,F,2021-05-24,6061
6062,294,643,V,R,2024-02-07,6062
6063,973,856,A,R,2020-02-01,6063
6064,684,293,A,P,2024-03-01,6064
6065,489,861,A,R,2021-04-08,6065
6066,683,291,A,P,2023-07-21,6066
6067,876,45,A,R,2024-03-18,6067
6068,688,838,A,A,2019-09-16,6068
6069,882,278,V,F,2021-12-10,6069
6070,253,275,A,A,2019-10-13,6070
6071,114,547,A,P,2023-09-22,6071
6072,108,41,A,F,2023-05-09,6072
6073,423,819,A,R,2021-02-22,6073
6074,299,459,V,P,2020-12-17,6074
6075,194,146,A,R,2020-04-24,6075
6076,335,76,A,P,2022-03-30,6076
6077,304,985,A,R,2021-06-08,6077
6078,854,440,A,A,2020-11-19,6078
6079,457,403,A,F,2023-11-07,6079
6080,761,94,A,F,2021-07-21,6080
6081,711,343,A,A,2019-07-06,6081
6082,818,571,A,A,2022-12-16,6082
6083,916,542,V,R,2019-02-16,6083
6084,185,330,V,A,2019-01-05,6084
6085,927,301,V,P,2023-05-07,6085
6086,992,758,V,F,2021-12-01,6086
6087,616,641,V,A,2020-04-12,6087
6088,126,412,V,A,2020-05-25,6088
6089,641,614,A,A,2023-01-21,6089
6090,757,847,V,F,2022-09-26,6090
6091,285,718,V,F,2024-02-05,6091
6092,225,194,V,A,2019-01-20,6092
6093,598,936,A,F,2020-08-08,6093
6094,328,179,A,F,2023-11-07,6094
6095,13,500,A,R,2022-04-05,6095
6096,32,174,A,R,2019-11-25,6096
6097,580,729,A,F,2024-05-20,6097
6098,889,132,V,P,2024-04-17,6098
6099,485,93,A,F,2021-04-18,6099
6100,317,663,V,R,2020-12-21,6100
6101,988,858,A,F,2020-01-11,6101
6102,747,487,V,R,2022-10-20,6102
6103,172,762,A,P,2023-11-24,6103
6104,185,631,V,P,2019-08-01,6104
6105,263,754,V,A,2023-11-08,6105
6106,298,593,V,R,2019-07-14,6106
6107,780,745,A,F,2021-09-11,6107
6108,160,324,V,P,2019-07-04,6108
6109,885,894,A,P,2022-11-22,6109
6110,108,149,A,P,2023-04-21,6110
6111,534,280,V,R,2024-03-23,6111
6112,897,981,V,A,2020-03-06,6112
6113,826,247,A,A,2024-01-19,6113
6114,509,899,V,A,2021-12-02,6114
6115,936,301,V,A,2022-04-12,6115
6116,43,83,V,R,2021-11-23,6116
6117,411,89,A,F,2024-04-28,6117
6118,870,682,V,R,2023-09-01,6118
6119,907,731,A,A,2021-03-10,6119
6120,17,808,A,P,2022-01-15,6120
6121,909,828,A,R,2020-02-03,6121
6122,260,145,A,P,2022-01-21,6122
6123,294,410,A,P,2022-10-07,6123
6124,235,501,V,P,2020-11-28,6124
6125,953,239,V,F,2020-07-21,6125
6126,925,989,A,R,2023-01-26,6126
6127,153,323,V,R,2024-02-17,6127
6128,875,540,V,A,2021-07-02,6128
6129,229,963,A,P,2022-08-12,6129
6130,522,369,V,F,2022-08-14,6130
6131,30,540,A,A,2020-04-09,6131
6132,126,78,V,R,2022-11-09,6132
6133,25,540,V,R,2019-11-08,6133
6134,856,777,V,P,2022-09-05,6134
6135,711,632,V,P,2022-11-04,6135
6136,731,451,A,P,2023-03-05,6136
6137,957,147,A,A,2021-10-24,6137
6138,371,946,A,A,2020-10-02,6138
6139,915,784,A,A,2022-07-20,6139
6140,156,269,A,A,2022-10-06,6140
6141,432,156,V,F,2019-12-22,6141
6142,845,713,A,R,2022-04-10,6142
6143,426,728,V,R,2023-03-24,6143
6144,56,250,A,F,2021-09-27,6144
6145,56,472,A,R,2020-05-30,6145
6146,540,929,V,P,2023-03-03,6146
6147,705,714,V,F,2021-07-11,6147
6148,452,529,V,F,2023-11-11,6148
6149,396,824,V,P,2024-01-31,6149
6150,238,634,V,A,2022-05-17,6150
6151,967,23,A,P,2022-02-15,6151
6152,850,770,V,A,2023-08-13,6152
6153,824,717,A,F,2020-05-14,6153
6154,136,240,V,A,2019-04-17,6154
6155,799,246,A,F,2021-02-02,6155
6156,776,338,A,A,2021-06-25,6156
6157,944,238,V,A,2023-09-12,6157
6158,162,239,A,F,2019-01-14,6158
6159,559,109,A,F,2020-05-16,6159
6160,219,139,A,A,2023-03-30,6160
6161,225,647,V,P,2020-11-25,6161
6162,183,655,V,R,2024-05-29,6162
6163,821,213,V,A,2020-11-06,6163
6164,941,612,V,P,2022-03-03,6164
6165,584,342,V,A,2021-09-04,6165
6166,587,460,V,R,2020-12-21,6166
6167,510,205,V,R,2022-08-02,6167
6168,671,886,A,R,2021-02-16,6168
6169,21,997,V,A,2022-06-20,6169
6170,534,876,A,F,2024-01-25,6170
6171,910,232,A,P,2021-12-22,6171
6172,991,327,A,P,2021-08-18,6172
6173,281,35,A,R,2023-12-26,6173
6174,904,630,V,P,2020-02-13,6174
6175,683,517,V,R,2019-08-03,6175
6176,769,898,V,A,2020-05-28,6176
6177,633,837,V,P,2019-10-21,6177
6178,259,737,V,F,2021-03-04,6178
6179,439,109,A,P,2023-08-14,6179
6180,543,795,A,A,2022-01-21,6180
6181,868,328,V,F,2023-05-30,6181
6182,594,779,V,F,2023-02-27,6182
6183,521,840,V,P,2020-07-06,6183
6184,63,313,V,R,2022-10-18,6184
6185,230,794,A,R,2021-03-11,6185
6186,857,393,V,F,2023-07-16,6186
6187,215,614,V,A,2019-03-01,6187
6188,160,196,V,F,2024-04-09,6188
6189,735,462,A,F,2024-03-13,6189
6190,57,442,V,P,2019-05-17,6190
6191,593,810,A,F,2022-10-11,6191
6192,227,944,V,P,2019-05-13,6192
6193,544,354,A,R,2021-03-05,6193
6194,895,175,A,F,2020-07-03,6194
6195,960,95,V,A,2022-05-01,6195
6196,195,684,A,P,2023-02-28,6196
6197,25,357,V,F,2022-01-19,6197
6198,147,29,A,F,2019-03-27,6198
6199,405,778,A,A,2019-09-09,6199
6200,709,515,V,R,2022-11-25,6200
6201,402,564,V,F,2023-08-07,6201
6202,25,146,V,A,2022-10-02,6202
6203,47,204,A,F,2019-02-08,6203
6204,447,64,A,P,2019-02-17,6204
6205,353,620,A,R,2024-04-05,6205
6206,79,55,A,F,2022-10-17,6206
6207,422,30,V,P,2019-02-09,6207
6208,40,570,A,F,2023-10-03,6208
6209,271,724,A,P,2023-02-26,6209
6210,379,950,A,R,2024-04-15,6210
6211,578,858,A,R,2024-05-20,6211
6212,387,753,A,F,2019-11-14,6212
6213,816,945,A,F,2021-07-01,6213
6214,182,983,V,P,2020-10-07,6214
6215,631,460,A,P,2022-04-03,6215
6216,508,68,A,R,2023-11-24,6216
6217,538,500,V,P,2021-02-05,6217
6218,455,3,A,P,2020-04-12,6218
6219,842,318,A,R,2022-04-06,6219
6220,127,788,V,F,2022-08-02,6220
6221,698,706,V,R,2023-09-17,6221
6222,306,5,A,A,2021-11-23,6222
6223,515,935,V,F,2022-11-12,6223
6224,894,200,V,A,2019-11-30,6224
6225,984,890,A,R,2023-09-29,6225
6226,433,291,V,F,2023-01-08,6226
6227,63,312,V,R,2019-06-05,6227
6228,654,253,A,P,2020-06-06,6228
6229,273,122,A,F,2022-12-26,6229
6230,944,775,V,P,2019-10-28,6230
6231,444,651,A,F,2020-10-06,6231
6232,345,635,A,R,2020-01-15,6232
6233,953,587,V,P,2023-01-25,6233
6234,633,922,A,F,2023-06-18,6234
6235,723,397,V,A,2021-08-22,6235
6236,271,498,A,F,2021-05-25,6236
6237,116,875,A,R,2023-12-29,6237
6238,507,226,A,F,2019-06-03,6238
6239,578,537,A,F,2019-11-06,6239
6240,337,42,A,R,2023-08-31,6240
6241,919,852,A,R,2021-03-25,6241
6242,977,101,V,R,2019-11-08,6242
6243,521,479,A,R,2021-12-07,6243
6244,116,684,A,P,2019-08-03,6244
6245,747,780,A,A,2023-12-26,6245
6246,926,323,A,A,2023-12-19,6246
6247,647,809,V,P,2022-07-05,6247
6248,817,848,V,A,2024-01-01,6248
6249,652,325,A,F,2023-11-05,6249
6250,767,816,A,P,2022-05-15,6250
6251,598,746,V,R,2019-02-28,6251
6252,159,633,V,P,2021-02-21,6252
6253,26,61,V,F,2021-02-25,6253
6254,926,148,A,A,2022-07-06,6254
6255,31,341,V,A,2023-03-12,6255
6256,64,482,A,R,2021-06-12,6256
6257,303,989,A,R,2019-06-15,6257
6258,585,809,A,F,2020-05-01,6258
6259,364,88,A,R,2023-02-11,6259
6260,829,850,V,P,2020-08-09,6260
6261,978,907,V,R,2019-08-13,6261
6262,446,690,V,A,2023-02-27,6262
6263,314,35,A,R,2022-02-19,6263
6264,52,770,V,R,2021-04-13,6264
6265,331,772,A,R,2019-05-29,6265
6266,703,42,A,R,2023-02-14,6266
6267,943,593,A,P,2023-08-12,6267
6268,403,846,A,A,2019-01-22,6268
6269,754,43,A,A,2021-03-01,6269
6270,15,593,A,P,2022-07-03,6270
6271,84,940,V,A,2019-07-25,6271
6272,604,131,A,R,2021-08-12,6272
6273,762,194,V,P,2019-08-27,6273
6274,683,918,A,R,2019-09-30,6274
6275,626,79,A,A,2022-05-24,6275
6276,651,294,V,P,2023-04-28,6276
6277,694,151,A,A,2019-08-09,6277
6278,408,33,A,R,2020-04-05,6278
6279,444,950,V,A,2021-02-16,6279
6280,621,692,A,A,2023-01-22,6280
6281,8,78,V,F,2023-08-14,6281
6282,937,496,V,A,2020-08-10,6282
6283,821,949,A,P,2022-11-13,6283
6284,424,914,V,R,2022-08-07,6284
6285,120,129,A,F,2019-06-12,6285
6286,176,69,V,P,2023-07-29,6286
6287,685,954,V,A,2020-07-24,6287
6288,55,898,V,A,2023-04-27,6288
6289,741,520,V,P,2022-03-18,6289
6290,734,832,V,P,2023-11-21,6290
6291,124,452,V,P,2019-11-12,6291
6292,221,645,V,A,2019-11-13,6292
6293,284,626,V,F,2020-02-23,6293
6294,61,546,V,A,2021-08-14,6294
6295,747,130,A,R,2019-11-27,6295
6296,608,687,A,F,2020-11-27,6296
6297,421,890,A,F,2021-11-29,6297
6298,861,314,V,R,2019-12-27,6298
6299,128,999,V,R,2021-06-12,6299
6300,350,9,A,A,2022-12-17,6300
6301,377,21,A,A,2019-06-18,6301
6302,843,85,A,P,2019-01-18,6302
6303,350,574,V,F,2020-12-28,6303
6304,102,787,V,P,2022-12-03,6304
6305,697,452,V,P,2023-10-24,6305
6306,493,556,V,R,2023-03-13,6306
6307,971,984,V,P,2023-02-10,6307
6308,315,661,V,P,2022-07-13,6308
6309,586,734,A,A,2020-11-25,6309
6310,706,259,V,R,2021-09-26,6310
6311,126,961,V,P,2022-04-17,6311
6312,334,897,V,F,2024-03-08,6312
6313,182,692,V,R,2019-10-15,6313
6314,169,495,A,A,2022-04-23,6314
6315,870,984,V,F,2021-01-14,6315
6316,998,244,V,R,2022-04-05,6316
6317,142,484,V,R,2024-04-05,6317
6318,782,35,A,P,2023-01-19,6318
6319,91,767,V,F,2023-07-29,6319
6320,839,391,A,A,2024-05-06,6320
6321,689,973,V,F,2023-04-30,6321
6322,398,861,A,A,2019-01-16,6322
6323,37,824,V,R,2022-09-27,6323
6324,958,979,A,F,2022-10-16,6324
6325,935,172,V,A,2022-11-17,6325
6326,141,23,V,F,2019-09-23,6326
6327,328,330,A,P,2019-12-30,6327
6328,885,455,A,F,2021-01-21,6328
6329,1,863,V,A,2021-06-22,6329
6330,20,199,A,R,2022-12-13,6330
6331,768,789,A,R,2020-07-06,6331
6332,128,7,A,F,2021-03-13,6332
6333,956,729,V,P,2020-09-16,6333
6334,214,842,A,R,2021-06-18,6334
6335,746,163,V,R,2020-05-10,6335
6336,316,103,A,R,2019-12-26,6336
6337,819,457,A,A,2022-06-13,6337
6338,552,758,A,R,2020-02-16,6338
6339,55,577,V,A,2021-11-28,6339
6340,583,354,V,A,2021-02-05,6340
6341,357,907,A,P,2023-10-15,6341
6342,495,693,A,A,2020-01-09,6342
6343,853,901,V,F,2021-07-25,6343
6344,216,902,A,F,2022-10-30,6344
6345,658,158,A,F,2020-01-17,6345
6346,79,16,V,F,2019-02-15,6346
6347,844,84,V,A,2021-01-14,6347
6348,822,978,V,F,2019-07-14,6348
